,Store_Years_Open,Missed_Payments_12mo,Missed_Payments_6mo,Missed_Payments_3mo,Initial_Fee_Paid,Initial_Fee_Remaining,Royalty_Paid_Expected,Royalty_Paid_Actual,Marketing_Paid_Expected,Marketing_Paid_Actual,Min_Royalty_Biweekly,Missed_Marketing_Payment_Streak,total,Brand_Benjamin_Franklin,Brand_Mister_Sparky,Brand_One_Hour,State_CA,State_FL,State_GA,State_MD,State_NC,State_NY,State_SC,State_TX,State_VA,State_WA,Initial_Fee_On_Schedule_No,Initial_Fee_On_Schedule_Yes
10,1.1577516271904764,0.38211761082505386,0.042750660556247135,0.6865630479940564,-0.08539125524112105,1.5427299619963395,1.3594878429858737,2.4169409784912723,0.8310936267168879,-0.920877218302578,0.0,-1.3939152604898923,0.592158795354201,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0.2567775982484714,-1.1828691911888187,0.042750660556247135,2.0689047553646396,-0.37497144236609875,1.5427299619963395,1.51809361124061,2.4169409784912723,-0.6371271142974996,-0.920877218302578,0.0,0.7305957207817472,0.015380747931278046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12,1.1577516271904764,0.38211761082505386,2.094782367256111,-0.6957786593765269,-0.8131598384173887,1.5427299619963395,-0.482914868787444,-0.4128785263688236,-0.021526219696521128,-1.075646498689566,0.0,0.7305957207817472,1.168936842777124,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,0.2567775982484714,0.38211761082505386,1.068766513906179,-0.6957786593765269,0.8657967347713728,-0.7012408918165179,1.3365526373428083,1.2378495181328988,-0.8683826873424547,1.5554312678892284,0.0,0.7305957207817472,0.592158795354201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14,-0.8694399379290351,-1.1828691911888187,-0.983265192793685,-0.6957786593765269,1.161879649625362,1.5427299619963395,1.3067368700068234,-0.4128785263688236,-1.058934397842114,1.5554312678892284,0.0,-1.3939152604898923,-1.714953394337491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15,-1.0946834451645362,0.38211761082505386,1.068766513906179,-0.6957786593765269,-1.1153875326850313,-0.7012408918165179,-0.4336923889842499,-0.4128785263688236,-0.6756697098049921,0.626815585567301,0.0,0.022425393691200685,0.592158795354201,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,-1.545170459635539,-1.1828691911888187,0.042750660556247135,-0.6957786593765269,1.752375053861668,-0.7012408918165179,-1.6646072333816873,-0.8845151105121729,0.5137475833327674,-0.3018000967546264,0.0,0.7305957207817472,-1.138175346914568,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,-1.3199269524000377,-1.1828691911888187,-0.983265192793685,0.6865630479940564,-1.096416271971034,-0.7012408918165179,-0.20963307231738088,-0.4128785263688236,-0.13823463973790032,-0.3018000967546264,0.0,-1.3939152604898923,-1.138175346914568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18,0.031534091012970104,0.38211761082505386,0.042750660556247135,-0.6957786593765269,-0.30731921076335367,-0.7012408918165179,-0.5598360200211092,-0.4128785263688236,0.3559750895731251,-1.075646498689566,0.0,-0.6857449333993457,0.015380747931278046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19,-1.545170459635539,-1.1828691911888187,-0.983265192793685,-0.6957786593765269,-0.3503923247114859,-0.7012408918165179,0.3277564383655192,-0.9434696835300915,-0.391823305506823,-0.920877218302578,0.0,-1.3939152604898923,-1.714953394337491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20,0.031534091012970104,0.38211761082505386,-0.983265192793685,-0.6957786593765269,1.7389519920357266,2.6647153889027684,1.5556720635634786,-0.4128785263688236,0.9694147171363003,-1.075646498689566,0.0,-1.3939152604898923,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,1.1577516271904764,0.38211761082505386,0.042750660556247135,0.6865630479940564,0.6211390612238792,-0.7012408918165179,-1.0806416127774852,1.2378495181328988,-0.33779162956174,1.5554312678892284,0.0,-1.3939152604898923,0.592158795354201,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,-0.19370941622253118,0.38211761082505386,1.068766513906179,-0.6957786593765269,-1.7043914856073439,-0.7012408918165179,-1.1799686956778372,0.2945763498462003,-0.15516456486735963,-0.920877218302578,0.0,0.7305957207817472,0.592158795354201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,1.6082386416614791,-0.4003757901818824,0.042750660556247135,-0.6957786593765269,-0.5386731385900252,-0.7012408918165179,-0.18511004474518025,0.2945763498462003,0.6635954312871307,-1.075646498689566,0.0,-1.3939152604898923,-0.561397299491645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,0.031534091012970104,0.38211761082505386,2.094782367256111,-0.6957786593765269,0.8499276927904819,-0.7012408918165179,0.7854020032740691,2.4169409784912723,-1.219948792158461,0.626815585567301,0.0,-0.6857449333993457,1.168936842777124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,0.9325081199549753,-1.1828691911888187,0.042750660556247135,-0.6957786593765269,-1.2300503097048514,-0.7012408918165179,-0.9412661323311651,-0.9434696835300915,0.4615169632525205,1.5554312678892284,0.0,0.7305957207817472,-1.138175346914568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,-0.4189529234580325,0.38211761082505386,-0.983265192793685,-0.6957786593765269,1.1266217405625558,-0.7012408918165179,1.4441716792064225,0.2945763498462003,-0.18866420395331107,-0.3018000967546264,0.0,-0.6857449333993457,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,0.9325081199549753,-0.4003757901818824,0.042750660556247135,2.0689047553646396,1.0326603077809653,-0.7012408918165179,0.5945105224602484,1.2378495181328988,-0.1724547011697862,-1.075646498689566,0.0,1.4387660478722937,0.592158795354201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28,1.3829951344259779,-0.4003757901818824,0.042750660556247135,2.0689047553646396,-0.8620197834638157,-0.7012408918165179,-1.0599999276987264,-0.4128785263688236,-0.5189778495642515,1.5554312678892284,0.0,-1.3939152604898923,0.592158795354201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,1.6082386416614791,-0.4003757901818824,-0.983265192793685,-0.6957786593765269,0.46167308673169427,0.4207445350899108,-0.4389851287480342,-0.8845151105121729,0.2551159611423036,1.5554312678892284,0.0,0.7305957207817472,-1.138175346914568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1.6082386416614791,-0.4003757901818824,0.042750660556247135,0.6865630479940564,-1.5303092882380227,0.4207445350899108,-1.0719968044966375,-0.9434696835300915,-0.4555806831220209,-0.3018000967546264,0.0,0.7305957207817472,0.015380747931278046,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0.2567775982484714,-0.4003757901818824,1.068766513906179,2.0689047553646396,0.800351851113338,-0.7012408918165179,-1.6372614112688015,1.2378495181328988,-1.4479624646467113,-0.3018000967546264,0.0,-1.3939152604898923,1.168936842777124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
32,-1.0946834451645362,0.38211761082505386,-0.983265192793685,2.0689047553646396,-0.6009561454623937,-0.7012408918165179,0.43537548022913347,-0.4128785263688236,1.3840177772215703,-0.3018000967546264,0.0,0.022425393691200685,0.592158795354201,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,0.48202110548397265,1.1646110118319901,2.094782367256111,-0.6957786593765269,1.0550917355434275,-0.7012408918165179,0.5639890564890921,1.2378495181328988,0.7255517530374925,-1.075646498689566,0.0,0.022425393691200685,1.745714890200047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,-0.8694399379290351,0.38211761082505386,1.068766513906179,-0.6957786593765269,0.45755668110507225,0.4207445350899108,1.0696221285892864,0.2945763498462003,-0.8356034706024377,-0.3018000967546264,0.0,-0.6857449333993457,0.592158795354201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35,1.1577516271904764,-1.1828691911888187,-0.983265192793685,-0.6957786593765269,1.3051782918738575,-0.7012408918165179,-1.618383972777971,0.2945763498462003,0.1780307701273186,0.626815585567301,0.0,-1.3939152604898923,-1.714953394337491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36,-0.4189529234580325,-1.1828691911888187,-0.983265192793685,0.6865630479940564,-0.6579295856569454,-0.7012408918165179,0.499946905347302,1.2378495181328988,-1.1025199497711475,1.5554312678892284,0.0,-1.3939152604898923,-1.138175346914568,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,0.031534091012970104,-0.4003757901818824,0.042750660556247135,-0.6957786593765269,0.5669098914470756,0.4207445350899108,0.8520905242977513,0.2945763498462003,1.685154317822166,-0.3018000967546264,0.0,1.4387660478722937,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38,-0.6441964306935337,-1.1828691911888187,0.042750660556247135,-0.6957786593765269,-1.6650768289704752,-0.7012408918165179,1.3324948701905737,-0.4128785263688236,0.23206244607240156,1.5554312678892284,0.0,0.022425393691200685,-1.138175346914568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,-1.0946834451645362,0.38211761082505386,0.042750660556247135,3.4512464627352233,-0.18221627454557898,-0.7012408918165179,0.15591882070132201,-0.4128785263688236,-1.2502065306877075,-0.920877218302578,0.0,0.022425393691200685,1.745714890200047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,-0.4189529234580325,-1.1828691911888187,-0.983265192793685,2.0689047553646396,-1.4225668453151323,-0.7012408918165179,-1.3008195869509125,1.2378495181328988,-1.3431410133132502,-0.920877218302578,0.0,-1.3939152604898923,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,-0.8694399379290351,-1.1828691911888187,2.094782367256111,-0.6957786593765269,1.6458854300425323,1.5427299619963395,-0.836293460349443,-0.4128785263688236,0.25223427175856583,-0.3018000967546264,0.0,-0.6857449333993457,0.015380747931278046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,0.2567775982484714,-1.1828691911888187,1.068766513906179,-0.6957786593765269,-1.2634588191383058,1.5427299619963395,0.5655768784182275,-0.4128785263688236,-0.9112478169255538,1.5554312678892284,0.0,-1.3939152604898923,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
43,1.1577516271904764,-0.4003757901818824,-0.983265192793685,0.6865630479940564,1.582647894329208,0.4207445350899108,-1.3311646282632756,-0.9434696835300915,-0.7095295600639108,-0.920877218302578,0.0,-0.6857449333993457,-0.561397299491645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,-1.0946834451645362,-1.1828691911888187,2.094782367256111,-0.6957786593765269,-0.7406753045573047,-0.7012408918165179,0.18449961542575727,2.4169409784912723,-0.6691859086915822,-0.3018000967546264,0.0,0.022425393691200685,0.015380747931278046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,-0.8694399379290351,1.1646110118319901,1.068766513906179,0.6865630479940564,1.1257268697741596,-0.7012408918165179,1.404652555636833,-0.9434696835300915,-0.03701530013411158,1.5554312678892284,0.0,1.4387660478722937,1.745714890200047,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,-0.19370941622253118,-0.4003757901818824,-0.983265192793685,-0.6957786593765269,-0.5171365816159591,2.6647153889027684,0.20972834163312915,0.2945763498462003,-0.2657493949682961,-0.3018000967546264,0.0,0.7305957207817472,-1.138175346914568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47,-0.19370941622253118,-0.4003757901818824,0.042750660556247135,0.6865630479940564,-0.7496836704938253,2.6647153889027684,1.4034175830252835,-0.4128785263688236,-0.8507323398670609,1.5554312678892284,0.0,0.022425393691200685,0.015380747931278046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,0.9325081199549753,-0.4003757901818824,-0.983265192793685,0.6865630479940564,-0.10137961332713136,-0.7012408918165179,-1.5368757804156925,-0.4128785263688236,-1.5297304009102701,-0.920877218302578,0.0,-0.6857449333993457,-0.561397299491645,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,0.9325081199549753,-0.4003757901818824,1.068766513906179,-0.6957786593765269,1.185504238439019,1.5427299619963395,-0.3251912238266716,0.2945763498462003,1.5529568173431962,-0.3018000967546264,0.0,-1.3939152604898923,0.015380747931278046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,-0.8694399379290351,1.1646110118319901,0.042750660556247135,0.6865630479940564,0.7275093689378955,-0.7012408918165179,-0.5040858278425812,-0.9434696835300915,1.2204819046944524,-0.920877218302578,0.0,0.022425393691200685,1.168936842777124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51,-0.4189529234580325,0.38211761082505386,-0.983265192793685,-0.6957786593765269,0.7932525428587289,-0.7012408918165179,-0.7179125142994672,0.2945763498462003,-1.1922125318399852,-0.3018000967546264,0.0,1.4387660478722937,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,0.9325081199549753,0.38211761082505386,0.042750660556247135,0.6865630479940564,1.0541968647550315,0.4207445350899108,0.06823576528129531,1.2378495181328988,1.680471572573592,-1.075646498689566,0.0,-0.6857449333993457,0.592158795354201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,1.1577516271904764,-0.4003757901818824,-0.983265192793685,2.0689047553646396,1.1158236330492428,-0.7012408918165179,0.6537892078146326,1.2378495181328988,0.9052971283481352,-0.920877218302578,0.0,-1.3939152604898923,0.015380747931278046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,-1.0946834451645362,-1.1828691911888187,-0.983265192793685,-0.6957786593765269,0.46405940883408386,1.5427299619963395,1.0629179915551596,-0.8845151105121729,1.5064895760304249,-0.920877218302578,0.0,0.7305957207817472,-1.714953394337491,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,-0.4189529234580325,1.1646110118319901,-0.983265192793685,0.6865630479940564,0.7835282802914914,-0.7012408918165179,0.9676486758070421,1.2378495181328988,1.529543091100327,0.626815585567301,0.0,-0.6857449333993457,0.592158795354201,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,0.9325081199549753,1.9471044128389263,0.042750660556247135,-0.6957786593765269,-0.5270398183408759,-0.7012408918165179,-0.2525042644040338,0.2945763498462003,0.8512654524030523,-0.920877218302578,0.0,-1.3939152604898923,1.168936842777124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,-1.3199269524000377,0.38211761082505386,0.042750660556247135,-0.6957786593765269,0.8331041219686353,1.5427299619963395,1.2785089245999737,1.2378495181328988,0.43990429287448735,1.5554312678892284,0.0,0.7305957207817472,0.015380747931278046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
58,0.031534091012970104,1.9471044128389263,0.042750660556247135,-0.6957786593765269,-1.146409720016096,1.5427299619963395,-1.6940701514000864,-0.4128785263688236,0.8292925708520519,-0.3018000967546264,0.0,-1.3939152604898923,1.168936842777124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,-1.3199269524000377,-0.4003757901818824,0.042750660556247135,-0.6957786593765269,-1.3717978425867936,-0.7012408918165179,1.1237844988386791,-0.4128785263688236,-0.04674100180422651,-1.075646498689566,0.0,0.7305957207817472,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,0.7072646127194739,-1.1828691911888187,-0.983265192793685,0.6865630479940564,-0.5883086383197288,-0.7012408918165179,-0.5462513212940628,2.4169409784912723,0.7752608949069689,1.5554312678892284,0.0,0.7305957207817472,-1.138175346914568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61,-0.19370941622253118,-1.1828691911888187,0.042750660556247135,-0.6957786593765269,-0.05263898438582382,0.4207445350899108,0.6594347968960025,1.2378495181328988,-0.4879996886890707,1.5554312678892284,0.0,0.7305957207817472,-1.138175346914568,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,0.2567775982484714,-0.4003757901818824,0.042750660556247135,2.0689047553646396,0.8157436286737509,-0.7012408918165179,-1.2570662715702954,-0.4128785263688236,-1.3283723552215942,1.5554312678892284,0.0,-1.3939152604898923,0.592158795354201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,-1.545170459635539,0.38211761082505386,0.042750660556247135,-0.6957786593765269,-1.5081164926857993,2.6647153889027684,-1.779106836938221,-0.8845151105121729,1.6602997468874277,1.5554312678892284,0.0,0.7305957207817472,0.015380747931278046,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,0.031534091012970104,0.38211761082505386,0.042750660556247135,0.6865630479940564,-0.4995374561108358,1.5427299619963395,0.9625323607020505,-0.4128785263688236,1.1059347516908766,-1.075646498689566,0.0,-0.6857449333993457,0.592158795354201,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,-0.19370941622253118,-0.4003757901818824,-0.983265192793685,2.0689047553646396,1.4815871532930085,-0.7012408918165179,1.2437532668177902,-0.4128785263688236,-0.04493994593939041,0.626815585567301,0.0,1.4387660478722937,0.015380747931278046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,-0.4189529234580325,0.38211761082505386,1.068766513906179,-0.6957786593765269,1.1174344004683558,-0.7012408918165179,-1.2191349699298413,-0.8845151105121729,-1.627707839957354,-0.920877218302578,0.0,1.4387660478722937,0.592158795354201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
67,-0.4189529234580325,-1.1828691911888187,-0.983265192793685,0.6865630479940564,-0.9805006758474593,-0.7012408918165179,1.1139047179462818,-0.8845151105121729,0.4168507778045853,1.5554312678892284,0.0,0.7305957207817472,-1.138175346914568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
68,-0.4189529234580325,1.1646110118319901,-0.983265192793685,0.6865630479940564,-1.6046432217274587,1.5427299619963395,-1.4624245744051265,1.2378495181328988,1.6563374239847883,-0.920877218302578,0.0,1.4387660478722937,0.592158795354201,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,0.2567775982484714,-1.1828691911888187,-0.983265192793685,-0.6957786593765269,-0.978710934270667,-0.7012408918165179,-0.7817782407824646,-0.9434696835300915,-0.1472399190620808,-0.920877218302578,0.0,1.4387660478722937,-1.714953394337491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
70,-1.3199269524000377,1.9471044128389263,-0.983265192793685,-0.6957786593765269,0.7541765184320993,-0.7012408918165179,0.7111272219222959,0.2945763498462003,-0.17209448999681898,1.5554312678892284,0.0,0.7305957207817472,0.592158795354201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
71,-1.545170459635539,0.38211761082505386,0.042750660556247135,-0.6957786593765269,0.7671223158375629,-0.7012408918165179,0.4937720422895537,-0.8845151105121729,0.8746791786459215,0.626815585567301,0.0,0.7305957207817472,0.015380747931278046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,1.1577516271904764,0.38211761082505386,-0.983265192793685,-0.6957786593765269,-0.5052049711040111,-0.7012408918165179,-0.8717548167667978,-0.8845151105121729,0.37470607056742056,-0.920877218302578,0.0,-0.6857449333993457,-0.561397299491645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
73,0.9325081199549753,1.1646110118319901,0.042750660556247135,-0.6957786593765269,0.1782376790203698,-0.7012408918165179,0.647790769415677,-0.9434696835300915,1.5414300598082453,-0.3018000967546264,0.0,0.022425393691200685,0.592158795354201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
74,-0.4189529234580325,-0.4003757901818824,-0.983265192793685,-0.6957786593765269,-1.133583238715752,-0.7012408918165179,0.9051943465943872,-0.8845151105121729,-1.6882233170158467,-0.920877218302578,0.0,-1.3939152604898923,-1.138175346914568,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
